code,name,slug,description,provider,category_id,denom,price_sell,price_buy,admin_fee,status,service_id,,
YTOLM800H,SALDO ETOLL MANDIRI 800K,saldo-etoll-mandiri-800k,,GAME ONLINE,0,0,802600,801600,0,1,2,,
YTOLM900H,SALDO ETOLL MANDIRI 900K,saldo-etoll-mandiri-900k,,GAME ONLINE,0,0,902600,901600,0,1,2,,
YGJK300H,SALDO GOJEK 300K,saldo-gojek-300k,,GAME ONLINE,0,0,302800,301800,0,1,2,,
YGJK350H,SALDO GOJEK 350K,saldo-gojek-350k,,GAME ONLINE,0,0,352800,351800,0,1,2,,
YGJK400H,SALDO GOJEK 400K,saldo-gojek-400k,,GAME ONLINE,0,0,402800,401800,0,1,2,,
YGJK450H,SALDO GOJEK 450K,saldo-gojek-450k,,GAME ONLINE,0,0,452800,451800,0,1,2,,
YGJK5H,SALDO GOJEK 5K,saldo-gojek-5k,,GAME ONLINE,0,0,8050,7050,0,0,2,,
YGRAB40H,SALDO GRAB - OVO 40K,saldo-grab-ovo-40k,,GAME ONLINE,0,0,43000,42000,0,1,2,,
YGRABD20H,SALDO GRAB DRIVER 20K,saldo-grab-driver-20k,,GAME ONLINE,0,0,23000,22000,0,0,2,,
YGRABD30H,SALDO GRAB DRIVER 30K,saldo-grab-driver-30k,,GAME ONLINE,0,0,33000,32000,0,0,2,,
YGRABD40H,SALDO GRAB DRIVER 40K,saldo-grab-driver-40k,,GAME ONLINE,0,0,43000,42000,0,0,2,,
YGRABD50H,SALDO GRAB DRIVER 50K,saldo-grab-driver-50k,,GAME ONLINE,0,0,52850,51850,0,1,2,,
YMAXIMC10H,Saldo Maxim Customer 10.000,saldo-maxim-customer-10.000,,GAME ONLINE,0,0,14000,13000,0,0,2,,
YMAXIMC100H,Saldo Maxim Customer 100.000,saldo-maxim-customer-100.000,,GAME ONLINE,0,0,104000,103000,0,0,2,,
YMAXIMC147H,Saldo Maxim Customer 147.000,saldo-maxim-customer-147.000,,GAME ONLINE,0,0,151000,150000,0,0,2,,
YMAXIMC15H,Saldo Maxim Customer 15.000,saldo-maxim-customer-15.000,,GAME ONLINE,0,0,19000,18000,0,0,2,,
YMAXIMC17H,Saldo Maxim Customer 17.000,saldo-maxim-customer-17.000,,GAME ONLINE,0,0,21000,20000,0,0,2,,
YMAXIMC197H,Saldo Maxim Customer 197.000,saldo-maxim-customer-197.000,,GAME ONLINE,0,0,201000,200000,0,0,2,,
YMAXIMC20H,Saldo Maxim Customer 20.000,saldo-maxim-customer-20.000,,GAME ONLINE,0,0,24000,23000,0,0,2,,
YMAXIMC247H,Saldo Maxim Customer 247.000,saldo-maxim-customer-247.000,,GAME ONLINE,0,0,251000,250000,0,0,2,,
YMAXIMC27H,Saldo Maxim Customer 27.000,saldo-maxim-customer-27.000,,GAME ONLINE,0,0,31000,30000,0,0,2,,
YMAXIMC30H,Saldo Maxim Customer 30.000,saldo-maxim-customer-30.000,,GAME ONLINE,0,0,34000,33000,0,0,2,,
YMAXIMC300H,Saldo Maxim Customer 300.000,saldo-maxim-customer-300.000,,GAME ONLINE,0,0,304000,303000,0,0,2,,
YMAXIMC40H,Saldo Maxim Customer 40.000,saldo-maxim-customer-40.000,,GAME ONLINE,0,0,44000,43000,0,0,2,,
YMAXIMC42H,Saldo Maxim Customer 42.000,saldo-maxim-customer-42.000,,GAME ONLINE,0,0,46000,45000,0,0,2,,
YMAXIMC5H,Saldo Maxim Customer 5.000,saldo-maxim-customer-5.000,,GAME ONLINE,0,0,9000,8000,0,0,2,,
YMAXIMC50H,Saldo Maxim Customer 50.000,saldo-maxim-customer-50.000,,GAME ONLINE,0,0,54000,53000,0,0,2,,
YMAXIMC67H,Saldo Maxim Customer 67.000,saldo-maxim-customer-67.000,,GAME ONLINE,0,0,71000,70000,0,0,2,,
YMAXIMC7H,Saldo Maxim Customer 7.000,saldo-maxim-customer-7.000,,GAME ONLINE,0,0,11000,10000,0,0,2,,
YMAXIMC97H,Saldo Maxim Customer 97.000,saldo-maxim-customer-97.000,,GAME ONLINE,0,0,101000,100000,0,0,2,,
YMAXIM125H,SALDO MAXIM DRIVER 125K,saldo-maxim-driver-125k,,GAME ONLINE,0,0,130300,129300,0,0,2,,
YMAXIM150H,SALDO MAXIM DRIVER 150K,saldo-maxim-driver-150k,,GAME ONLINE,0,0,155300,154300,0,0,2,,
YMAXIM200H,SALDO MAXIM DRIVER 200K,saldo-maxim-driver-200k,,GAME ONLINE,0,0,205300,204300,0,0,2,,
YMAXIM250H,SALDO MAXIM DRIVER 250K,saldo-maxim-driver-250k,,GAME ONLINE,0,0,255300,254300,0,0,2,,
YMAXIM25H,SALDO MAXIM DRIVER 25K,saldo-maxim-driver-25k,,GAME ONLINE,0,0,30300,29300,0,0,2,,
YMAXIM300H,SALDO MAXIM DRIVER 300K,saldo-maxim-driver-300k,,GAME ONLINE,0,0,305300,304300,0,0,2,,
YMAXIM35H,SALDO MAXIM DRIVER 35K,saldo-maxim-driver-35k,,GAME ONLINE,0,0,36300,35300,0,0,2,,
YMAXIM400H,SALDO MAXIM DRIVER 400K,saldo-maxim-driver-400k,,GAME ONLINE,0,0,405300,404300,0,0,2,,
YMAXIM45H,SALDO MAXIM DRIVER 45K,saldo-maxim-driver-45k,,GAME ONLINE,0,0,50300,49300,0,0,2,,
YMAXIM500H,SALDO MAXIM DRIVER 500K,saldo-maxim-driver-500k,,GAME ONLINE,0,0,505300,504300,0,0,2,,
YMAXIM60H,SALDO MAXIM DRIVER 60K,saldo-maxim-driver-60k,,GAME ONLINE,0,0,65300,64300,0,0,2,,
YMAXIM65H,SALDO MAXIM DRIVER 65K,saldo-maxim-driver-65k,,GAME ONLINE,0,0,70300,69300,0,0,2,,
YMAXIM70H,SALDO MAXIM DRIVER 70K,saldo-maxim-driver-70k,,GAME ONLINE,0,0,75300,74300,0,0,2,,
YMAXIM75H,SALDO MAXIM DRIVER 75K,saldo-maxim-driver-75k,,GAME ONLINE,0,0,80300,79300,0,0,2,,
YMAXIM80H,SALDO MAXIM DRIVER 80K,saldo-maxim-driver-80k,,GAME ONLINE,0,0,85300,84300,0,0,2,,
YMAXIM85H,SALDO MAXIM DRIVER 85K,saldo-maxim-driver-85k,,GAME ONLINE,0,0,90300,89300,0,0,2,,
YMAXIM90H,SALDO MAXIM DRIVER 90K,saldo-maxim-driver-90k,,GAME ONLINE,0,0,95300,94300,0,0,2,,
YMAXIM95H,SALDO MAXIM DRIVER 95K,saldo-maxim-driver-95k,,GAME ONLINE,0,0,100300,99300,0,0,2,,
YMTIX100H,SALDO MTIX XXI 100k,saldo-mtix-xxi-100k,,GAME ONLINE,0,0,109800,108800,0,1,2,,
YMTIX150H,SALDO MTIX XXI 150k,saldo-mtix-xxi-150k,,GAME ONLINE,0,0,158400,157400,0,0,2,,
YMTIX250H,SALDO MTIX XXI 250k,saldo-mtix-xxi-250k,,GAME ONLINE,0,0,258400,257400,0,0,2,,
YMTIX25H,SALDO MTIX XXI 25k,saldo-mtix-xxi-25k,,GAME ONLINE,0,0,28000,27000,0,0,2,,
YMTIX300H,SALDO MTIX XXI 300k,saldo-mtix-xxi-300k,,GAME ONLINE,0,0,309800,308800,0,1,2,,
YMTIX30H,SALDO MTIX XXI 30k,saldo-mtix-xxi-30k,,GAME ONLINE,0,0,33000,32000,0,0,2,,
YMTIX40H,SALDO MTIX XXI 40k,saldo-mtix-xxi-40k,,GAME ONLINE,0,0,43000,42000,0,0,2,,
YMTIX50H,SALDO MTIX XXI 50k,saldo-mtix-xxi-50k,,GAME ONLINE,0,0,53000,52000,0,0,2,,
YMTIX60H,SALDO MTIX XXI 60k,saldo-mtix-xxi-60k,,GAME ONLINE,0,0,63000,62000,0,0,2,,
YMTIX70H,SALDO MTIX XXI 70k,saldo-mtix-xxi-70k,,GAME ONLINE,0,0,73000,72000,0,0,2,,
YMTIX80H,SALDO MTIX XXI 80k,saldo-mtix-xxi-80k,,GAME ONLINE,0,0,83000,82000,0,0,2,,
YOVO10H,SALDO OVO 10000,saldo-ovo-10000,,GAME ONLINE,0,0,12000,11000,0,1,2,,
YOVO125H,SALDO OVO 125000,saldo-ovo-125000,,GAME ONLINE,0,0,127000,126000,0,1,2,,
YOVO175H,SALDO OVO 175000,saldo-ovo-175000,,GAME ONLINE,0,0,177000,176000,0,1,2,,
YOVO20H,SALDO OVO 2000000,saldo-ovo-2000000,,GAME ONLINE,0,0,22000,21000,0,1,2,,
YOVO275H,SALDO OVO 275000,saldo-ovo-275000,,GAME ONLINE,0,0,277000,276000,0,1,2,,
YOVO35H,SALDO OVO 35000,saldo-ovo-35000,,GAME ONLINE,0,0,37000,36000,0,1,2,,
YOVO45H,SALDO OVO 45000,saldo-ovo-45000,,GAME ONLINE,0,0,47000,46000,0,1,2,,
YOVO450H,SALDO OVO 450000,saldo-ovo-450000,,GAME ONLINE,0,0,452000,451000,0,1,2,,
YOVO55H,SALDO OVO 55000,saldo-ovo-55000,,GAME ONLINE,0,0,57000,56000,0,1,2,,
YOVO550H,SALDO OVO 550000,saldo-ovo-550000,,GAME ONLINE,0,0,552000,551000,0,1,2,,
YOVO65H,SALDO OVO 65000,saldo-ovo-65000,,GAME ONLINE,0,0,67000,66000,0,1,2,,
YOVO650H,SALDO OVO 650000,saldo-ovo-650000,,GAME ONLINE,0,0,652000,651000,0,1,2,,
YOVO75H,SALDO OVO 750000,saldo-ovo-750000,,GAME ONLINE,0,0,77000,76000,0,1,2,,
YOVO85H,SALDO OVO 85000,saldo-ovo-85000,,GAME ONLINE,0,0,87000,86000,0,1,2,,
YOVO850H,SALDO OVO 850000,saldo-ovo-850000,,GAME ONLINE,0,0,852000,851000,0,1,2,,
YOVO95H,SALDO OVO 95000,saldo-ovo-95000,,GAME ONLINE,0,0,97000,96000,0,1,2,,
YOVO950H,SALDO OVO 950000,saldo-ovo-950000,,GAME ONLINE,0,0,952000,951000,0,1,2,,
YSHOP1000H,SALDO SHOPEEPAY 1 JUTA,saldo-shopeepay-1-juta,,GAME ONLINE,0,0,1003175,1002175,0,0,2,,
YSHOP10H,SALDO SHOPEEPAY 10K,saldo-shopeepay-10k,,GAME ONLINE,0,0,13175,12175,0,1,2,,
YSHOP150H,SALDO SHOPEEPAY 150K,saldo-shopeepay-150k,,GAME ONLINE,0,0,153175,152175,0,1,2,,
YSHOP15H,SALDO SHOPEEPAY 15K,saldo-shopeepay-15k,,GAME ONLINE,0,0,18175,17175,0,1,2,,
YSHOP250H,SALDO SHOPEEPAY 250K,saldo-shopeepay-250k,,GAME ONLINE,0,0,253175,252175,0,1,2,,
YSPN10H,SCASH 10.000,scash-10.000,,GAME ONLINE,0,0,11625,10625,0,0,2,,
YSPN100H,SCASH 100.000,scash-100.000,,GAME ONLINE,0,0,97125,96125,0,0,2,,
YSPN2H,SCASH 2.000,scash-2.000,,GAME ONLINE,0,0,4500,3500,0,0,2,,
YSPN20H,SCASH 20.000,scash-20.000,,GAME ONLINE,0,0,21125,20125,0,0,2,,
YSPN30H,SCASH 30.000,scash-30.000,,GAME ONLINE,0,0,30625,29625,0,0,2,,
YSPN50H,SCASH 50.000,scash-50.000,,GAME ONLINE,0,0,49625,48625,0,0,2,,
YSDBP50H,SDB50 50gb+2gb video 30 Hari (Jawa & Sumatra),sdb50-50gb-2gb-video-30-hari-jawa-sumatra-,,TELKOMSEL,6,0,192000,191000,0,0,2,,
YSMD60H,SILVER 60RB 2GB,silver-60rb-2gb,,SMART,0,0,62100,61100,0,0,2,,
YSMD75H,SILVER 75RB 2GB+SOSMED UNLIMITED,silver-75rb-2gb-sosmed-unlimited,,SMART,0,0,77400,76400,0,0,2,,
YSKYPED10H,Skype Credit $10,skype-credit-dollar10,,GAME ONLINE,0,0,159000,158000,0,0,2,,
YSKYPED25H,Skype Credit $25,skype-credit-dollar25,,GAME ONLINE,0,0,393000,392000,0,0,2,,
YCM40H,SMART 40RB,smart-40rb,,SMART,0,0,42200,41200,0,0,2,,
YCM500H,SMART 500RB,smart-500rb,,SMART,0,0,492500,491500,0,1,2,,
YCM70H,SMART 70RB,smart-70rb,,SMART,0,0,71200,70200,0,0,2,,
YCM80H,SMART 80RB,smart-80rb,,SMART,0,0,81150,80150,0,1,2,,
YCM90H,SMART 90RB,smart-90rb,,SMART,0,0,90825,89825,0,1,2,,
YSMD20H,Smart mingguan 250MB,smart-mingguan-250mb,,SMART,0,0,22500,21500,0,0,2,,
YCMDV3H,SMARTFREN DATA VOUCHER 3GB 7D,smartfren-data-voucher-3gb-7d,,SMART,0,0,12600,11600,0,1,2,,
YCMDV16H,SMARTFREN DATA VOUCHER VOUCHER 10GB+UNL Malam 30Hr +TLP+4GB,smartfren-data-voucher-voucher-10gb-unl-malam-30hr-tlp-4gb,,SMART,0,0,48500,47500,0,0,2,,
YSTGC1H,STEAM GIFTCARD 12.000,steam-giftcard-12.000,,GAME ONLINE,0,0,16350,15350,0,0,2,,
YSTGC15H,STEAM GIFTCARD 120.000,steam-giftcard-120.000,,GAME ONLINE,0,0,143750,142750,0,0,2,,
YSTGC25H,STEAM GIFTCARD 250.000,steam-giftcard-250.000,,GAME ONLINE,0,0,296050,295050,0,0,2,,
YSTGC40H,STEAM GIFTCARD 400000,steam-giftcard-400000,,GAME ONLINE,0,0,472750,471750,0,0,2,,
YSTGC5H,STEAM GIFTCARD 45.000,steam-giftcard-45.000,,GAME ONLINE,0,0,55300,54300,0,0,2,,
YSTGC7H,STEAM GIFTCARD 60.000,steam-giftcard-60.000,,GAME ONLINE,0,0,73350,72350,0,0,2,,
YSTGC60H,STEAM GIFTCARD 600.000,steam-giftcard-600.000,,GAME ONLINE,0,0,709500,708500,0,0,2,,
YSTGC10H,STEAM GIFTCARD 90.000,steam-giftcard-90.000,,GAME ONLINE,0,0,108600,107600,0,0,2,,
YSTWC12H,STEAM WALLET 12.000,steam-wallet-12.000,,GAME ONLINE,0,0,18900,17900,0,1,2,,
YSTWC120H,STEAM WALLET 120.000,steam-wallet-120.000,,GAME ONLINE,0,0,160950,159950,0,1,2,,
YSTWC250H,STEAM WALLET 250.000,steam-wallet-250.000,,GAME ONLINE,0,0,332850,331850,0,1,2,,
YSTWC400H,STEAM WALLET 400.000,steam-wallet-400.000,,GAME ONLINE,0,0,529850,528850,0,1,2,,
YSTWC45H,STEAM WALLET 45.000,steam-wallet-45.000,,GAME ONLINE,0,0,62250,61250,0,1,2,,
YSTWC60H,STEAM WALLET 60.000,steam-wallet-60.000,,GAME ONLINE,0,0,81750,80750,0,1,2,,
YSTWC600H,STEAM WALLET 600.000,steam-wallet-600.000,,GAME ONLINE,0,0,791850,790850,0,1,2,,
YSTWC90H,STEAM WALLET 90.000,steam-wallet-90.000,,GAME ONLINE,0,0,121350,120350,0,1,2,,
YSTWC10H,Steam Wallet USD (Steam Wallet USD 10),steam-wallet-usd-steam-wallet-usd-10-,,GAME ONLINE,0,0,161400,160400,0,0,2,,
YSTWC15H,Steam Wallet USD (Steam Wallet USD 15),steam-wallet-usd-steam-wallet-usd-15-,,GAME ONLINE,0,0,240400,239400,0,0,2,,
YSTWC5H,Steam Wallet USD (Steam Wallet USD 5),steam-wallet-usd-steam-wallet-usd-5-,,GAME ONLINE,0,0,82400,81400,0,0,2,,
YSD50H,T-SEL DATA FLASH( 1.2GB/30HR + 1GB(00-07,t-sel-data-flash-1.2gb-30hr-1gb-00-07,,TELKOMSEL,6,0,51950,50950,0,1,2,,
YS35H,Telkomsel 35000 Ribu,telkomsel-35000-ribu,,TELKOMSEL,6,0,37000,36000,0,1,2,,
YS45H,Telkomsel 45000 Ribu,telkomsel-45000-ribu,,TELKOMSEL,6,0,47000,46000,0,1,2,,
YBYU10H,TELKOMSEL ByU 10000,telkomsel-byu-10000,,TELKOMSEL,6,0,12500,11500,0,1,2,,
YBYU100H,TELKOMSEL ByU 100000,telkomsel-byu-100000,,TELKOMSEL,6,0,101560,100560,0,1,2,,
YBYU15H,TELKOMSEL ByU 15000,telkomsel-byu-15000,,TELKOMSEL,6,0,17625,16625,0,1,2,,
YBYU150H,TELKOMSEL ByU 150000,telkomsel-byu-150000,,TELKOMSEL,6,0,152700,151700,0,1,2,,
YBYU20H,TELKOMSEL ByU 20000,telkomsel-byu-20000,,TELKOMSEL,6,0,22100,21100,0,1,2,,
YBYU200H,TELKOMSEL ByU 200000,telkomsel-byu-200000,,TELKOMSEL,6,0,202700,201700,0,1,2,,
YBYU25H,TELKOMSEL ByU 25000,telkomsel-byu-25000,,TELKOMSEL,6,0,27400,26400,0,1,2,,
YBYU5H,TELKOMSEL ByU 5000,telkomsel-byu-5000,,TELKOMSEL,6,0,7600,6600,0,1,2,,
YBYU50H,TELKOMSEL ByU 50000,telkomsel-byu-50000,,TELKOMSEL,6,0,52500,51500,0,1,2,,
YSD5H,TELKOMSEL DATA FLASH 100 MB 7hr,telkomsel-data-flash-100-mb-7hr,,TELKOMSEL,6,0,8950,7950,0,1,2,,
YSDF1000H,TELKOMSEL DATA FLASH 1GB 30hr,telkomsel-data-flash-1gb-30hr,,TELKOMSEL,6,0,26400,25400,0,1,2,,
YS2H,TELKOMSEL SIMPATI/AS 2RB,telkomsel-simpati-as-2rb,,TELKOMSEL,6,0,4950,3950,0,1,2,,
YS3H,TELKOMSEL SIMPATI/AS 3RB,telkomsel-simpati-as-3rb,,TELKOMSEL,6,0,5725,4725,0,1,2,,
YS4H,TELKOMSEL SIMPATI/AS 4RB,telkomsel-simpati-as-4rb,,TELKOMSEL,6,0,6950,5950,0,1,2,,
YTS100H,TELKOMSEL TRANSFER 100RB,telkomsel-transfer-100rb,,TELKOMSEL,6,0,95825,94825,0,1,2,,
YTS10H,TELKOMSEL TRANSFER 10RB,telkomsel-transfer-10rb,,TELKOMSEL,6,0,12310,11310,0,1,2,,
YTS110H,TELKOMSEL TRANSFER 110RB,telkomsel-transfer-110rb,,TELKOMSEL,6,0,105000,104000,0,1,2,,
YTS115H,TELKOMSEL TRANSFER 115RB,telkomsel-transfer-115rb,,TELKOMSEL,6,0,107100,106100,0,0,2,,
YTS120H,TELKOMSEL TRANSFER 120RB,telkomsel-transfer-120rb,,TELKOMSEL,6,0,114500,113500,0,0,2,,
YTS125H,TELKOMSEL TRANSFER 125RB,telkomsel-transfer-125rb,,TELKOMSEL,6,0,119000,118000,0,0,2,,
YTS130H,TELKOMSEL TRANSFER 130RB,telkomsel-transfer-130rb,,TELKOMSEL,6,0,123300,122300,0,0,2,,
YTS135H,TELKOMSEL TRANSFER 135RB,telkomsel-transfer-135rb,,TELKOMSEL,6,0,128100,127100,0,0,2,,
YTS140H,TELKOMSEL TRANSFER 140RB,telkomsel-transfer-140rb,,TELKOMSEL,6,0,133000,132000,0,0,2,,
YTS145H,TELKOMSEL TRANSFER 145RB,telkomsel-transfer-145rb,,TELKOMSEL,6,0,137300,136300,0,0,2,,
YTS150H,TELKOMSEL TRANSFER 150RB,telkomsel-transfer-150rb,,TELKOMSEL,6,0,140725,139725,0,1,2,,
YTS15H,TELKOMSEL TRANSFER 15RB,telkomsel-transfer-15rb,,TELKOMSEL,6,0,17025,16025,0,1,2,,
YTS160H,TELKOMSEL TRANSFER 160RB,telkomsel-transfer-160rb,,TELKOMSEL,6,0,152000,151000,0,0,2,,
YTS170H,TELKOMSEL TRANSFER 170RB,telkomsel-transfer-170rb,,TELKOMSEL,6,0,160600,159600,0,0,2,,
YTS180H,TELKOMSEL TRANSFER 180RB,telkomsel-transfer-180rb,,TELKOMSEL,6,0,171000,170000,0,0,2,,
YTS190H,TELKOMSEL TRANSFER 190RB,telkomsel-transfer-190rb,,TELKOMSEL,6,0,183000,182000,0,0,2,,
YTS200H,TELKOMSEL TRANSFER 200RB,telkomsel-transfer-200rb,,TELKOMSEL,6,0,187800,186800,0,1,2,,
YTS20H,TELKOMSEL TRANSFER 20RB,telkomsel-transfer-20rb,,TELKOMSEL,6,0,22558,21558,0,1,2,,
YTS25H,TELKOMSEL TRANSFER 25RB,telkomsel-transfer-25rb,,TELKOMSEL,6,0,27080,26080,0,1,2,,
YTS300H,TELKOMSEL TRANSFER 300RB,telkomsel-transfer-300rb,,TELKOMSEL,6,0,280500,279500,0,1,2,,
YTS30H,TELKOMSEL TRANSFER 30RB,telkomsel-transfer-30rb,,TELKOMSEL,6,0,31460,30460,0,1,2,,
YTS35H,TELKOMSEL TRANSFER 35RB,telkomsel-transfer-35rb,,TELKOMSEL,6,0,35860,34860,0,1,2,,
YTS400H,TELKOMSEL TRANSFER 400RB,telkomsel-transfer-400rb,,TELKOMSEL,6,0,365700,364700,0,0,2,,
YTS40H,TELKOMSEL TRANSFER 40RB,telkomsel-transfer-40rb,,TELKOMSEL,6,0,40260,39260,0,1,2,,
YTS45H,TELKOMSEL TRANSFER 45RB,telkomsel-transfer-45rb,,TELKOMSEL,6,0,44610,43610,0,1,2,,
YTS500H,TELKOMSEL TRANSFER 500RB,telkomsel-transfer-500rb,,TELKOMSEL,6,0,458200,457200,0,1,2,,
YTS50H,TELKOMSEL TRANSFER 50RB,telkomsel-transfer-50rb,,TELKOMSEL,6,0,49870,48870,0,1,2,,
YTS55H,TELKOMSEL TRANSFER 55RB,telkomsel-transfer-55rb,,TELKOMSEL,6,0,54320,53320,0,1,2,,
YTS5H,TELKOMSEL TRANSFER 5RB,telkomsel-transfer-5rb,,TELKOMSEL,6,0,7375,6375,0,1,2,,
YTS60H,TELKOMSEL TRANSFER 60RB,telkomsel-transfer-60rb,,TELKOMSEL,6,0,58720,57720,0,1,2,,
YTS65H,TELKOMSEL TRANSFER 65RB,telkomsel-transfer-65rb,,TELKOMSEL,6,0,63120,62120,0,1,2,,
YTS70H,TELKOMSEL TRANSFER 70RB,telkomsel-transfer-70rb,,TELKOMSEL,6,0,67525,66525,0,1,2,,
YTS75H,TELKOMSEL TRANSFER 75RB,telkomsel-transfer-75rb,,TELKOMSEL,6,0,71925,70925,0,1,2,,
YTS80H,TELKOMSEL TRANSFER 80RB,telkomsel-transfer-80rb,,TELKOMSEL,6,0,76275,75275,0,1,2,,
YTS85H,TELKOMSEL TRANSFER 85RB,telkomsel-transfer-85rb,,TELKOMSEL,6,0,80675,79675,0,1,2,,
YTS90H,TELKOMSEL TRANSFER 90RB,telkomsel-transfer-90rb,,TELKOMSEL,6,0,85050,84050,0,1,2,,
YTLPXL200H,TELP 200 Mnt Sesama 14 hari,telp-200-mnt-sesama-14-hari,,AXIS / XL,0,0,17250,16250,0,1,2,,
YTLPXL300H,TELP 300 MNT ALL operator 30 HARI,telp-300-mnt-all-operator-30-hari,,AXIS / XL,0,0,73255,72255,0,1,2,,
YTLPXL350H,TELP 350 mnt sesama + 50 Mnt ALL 7 hari,telp-350-mnt-sesama-50-mnt-all-7-hari,,AXIS / XL,0,0,15250,14250,0,1,2,,
YTER10H,TERACORD 10.000,teracord-10.000,,GAME ONLINE,0,0,11125,10125,0,0,2,,
YTER100H,TERACORD 100.000,teracord-100.000,,GAME ONLINE,0,0,92125,91125,0,0,2,,
YTER20H,TERACORD 20.000,teracord-20.000,,GAME ONLINE,0,0,20125,19125,0,0,2,,
YTER200H,TERACORD 200.000,teracord-200.000,,GAME ONLINE,0,0,182125,181125,0,0,2,,
YTER30H,TERACORD 30.000,teracord-30.000,,GAME ONLINE,0,0,29125,28125,0,0,2,,
YTER300H,TERACORD 300.000,teracord-300.000,,GAME ONLINE,0,0,272125,271125,0,0,2,,
YTER50H,TERACORD 50.000,teracord-50.000,,GAME ONLINE,0,0,47125,46125,0,0,2,,
YTD100H,THREE DATA 100MB,three-data-100mb,,KARTU3,0,0,7250,6250,0,0,2,,
YTD125H,THREE DATA 1250MB,three-data-1250mb,,KARTU3,0,0,26550,25550,0,0,2,,
YTD25H,THREE DATA 25MB,three-data-25mb,,KARTU3,0,0,4750,3750,0,0,2,,
YTDV14H,"THREE DATA 3,75GB (1,75GB +2GB 4G) 7HR",three-data-3-75gb-1-75gb-2gb-4g-7hr,,KARTU3,0,0,26975,25975,0,1,2,,
YTDLTE33H,THREE DATA 33 GB 24 jam,three-data-33-gb-24-jam,,KARTU3,0,0,93750,92750,0,0,2,,
YTD400H,THREE DATA 400MB,three-data-400mb,,KARTU3,0,0,12250,11250,0,0,2,,
YTD500H,THREE DATA 500MB,three-data-500mb,,KARTU3,0,0,35550,34550,0,0,2,,
YTD85H,THREE DATA 8.5GB + 100mnt+sms + VIU +Trixogo,three-data-8.5gb-100mnt-sms-viu-trixogo,,KARTU3,0,0,63200,62200,0,1,2,,
YTRD125H,Three Data Kuota++ 1.25GB,three-data-kuota-1.25gb,,KARTU3,0,0,34625,33625,0,1,2,,
YTRD20H,Three Data Kuota++ 20MB,three-data-kuota-20mb,,KARTU3,0,0,4300,3300,0,1,2,,
YTRD300H,Three Data Kuota++ 300MB,three-data-kuota-300mb,,KARTU3,0,0,12075,11075,0,1,2,,
YTRD425H,Three Data Kuota++ 4.25GB,three-data-kuota-4.25gb,,KARTU3,0,0,83000,82000,0,1,2,,
YTRD650H,Three Data Kuota++ 650MB,three-data-kuota-650mb,,KARTU3,0,0,21800,20800,0,1,2,,
YTRD80H,Three Data Kuota++ 80MB,three-data-kuota-80mb,,KARTU3,0,0,7125,6125,0,1,2,,
YT1H,THREE SERIBU,three-seribu,,KARTU3,0,0,3450,2450,0,1,2,,
YTT15H,THREE TRANSFER 15RB,three-transfer-15rb,,KARTU3,0,0,17500,16500,0,1,2,,
YTT200H,THREE TRANSFER 200RB,three-transfer-200rb,,KARTU3,0,0,198720,197720,0,1,2,,
YTIXID1000H,TIX-ID MOVIE 1000K,tix-id-movie-1000k,,GAME ONLINE,0,0,1003500,1002500,0,0,2,,
YTIXID100H,TIX-ID MOVIE 100K,tix-id-movie-100k,,GAME ONLINE,0,0,102900,101900,0,1,2,,
YTIXID10H,TIX-ID MOVIE 10K,tix-id-movie-10k,,GAME ONLINE,0,0,12700,11700,0,1,2,,
YTIXID200H,TIX-ID MOVIE 200K,tix-id-movie-200k,,GAME ONLINE,0,0,202900,201900,0,1,2,,
YTIXID25H,TIX-ID MOVIE 25K,tix-id-movie-25k,,GAME ONLINE,0,0,27700,26700,0,1,2,,
YTIXID300H,TIX-ID MOVIE 300K,tix-id-movie-300k,,GAME ONLINE,0,0,303000,302000,0,1,2,,
YTIXID400H,TIX-ID MOVIE 400K,tix-id-movie-400k,,GAME ONLINE,0,0,403000,402000,0,1,2,,
YTIXID500H,TIX-ID MOVIE 500K,tix-id-movie-500k,,GAME ONLINE,0,0,502900,501900,0,1,2,,
YTIXID50H,TIX-ID MOVIE 50K,tix-id-movie-50k,,GAME ONLINE,0,0,52900,51900,0,1,2,,
YTIXID600H,TIX-ID MOVIE 600K,tix-id-movie-600k,,GAME ONLINE,0,0,602900,601900,0,0,2,,
YTIXID800H,TIX-ID MOVIE 800K,tix-id-movie-800k,,GAME ONLINE,0,0,802900,801900,0,0,2,,
YTIXID900H,TIX-ID MOVIE 900K,tix-id-movie-900k,,GAME ONLINE,0,0,903000,902000,0,0,2,,
YTLPXLS200H,TLP 200 + 400 SMS Sesama 30 hr,tlp-200-400-sms-sesama-30-hr,,AXIS / XL,0,0,38250,37250,0,1,2,,
YTRA137H,"TRAVIANVOUCHER 137.000 	",travianvoucher-137.000,,GAME ONLINE,0,0,172000,171000,0,0,2,,
YTRA265H,TRAVIANVOUCHER 265.000,travianvoucher-265.000,,GAME ONLINE,0,0,327500,326500,0,0,2,,
YTRA27H,TRAVIANVOUCHER 27.000,travianvoucher-27.000,,GAME ONLINE,0,0,35600,34600,0,0,2,,
YTRA63H,TRAVIANVOUCHER 63.000,travianvoucher-63.000,,GAME ONLINE,0,0,80900,79900,0,0,2,,
